"State","Date","Sex.Group","Age.Group","Number","Percent","Source"
"New York","2020-03-01","Female","25-29",320,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Female","30-34",367,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Female","35-39",315,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Female","40-44",196,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Female","45-49",156,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Female","50-54",145,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Female","55-59",96,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Female","60-64",46,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Female","65+",33,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Male","0-20",839,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Male","21-24",3101,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Male","25-29",6484,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Male","30-34",6836,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Male","35-39",6109,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Male","40-44",4997,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Male","45-49",3774,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Male","50-54",3534,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Male","55-59",2787,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Male","60-64",1625,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2020-inmate-profile-report.pdf"
"New York","2020-03-01","Male","65+",1102,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Female","0-20",28,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Female","21-24",146,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Female","25-29",327,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Female","30-34",368,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Female","35-39",324,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Female","40-44",202,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Female","45-49",155,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Female","50-54",143,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Female","55-59",99,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Female","60-64",47,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Female","65+",33,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Male","0-20",849,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Male","21-24",3123,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Male","25-29",6514,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Male","30-34",6820,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Male","35-39",6140,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Male","40-44",4983,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Male","45-49",3793,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Male","50-54",3565,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Male","55-59",2792,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Male","60-64",1596,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-02-01","Male","65+",1090,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Female","0-20",31,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Female","21-24",154,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Female","25-29",339,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Female","30-34",389,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Female","35-39",318,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Female","40-44",206,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Female","45-49",157,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Female","50-54",151,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Female","55-59",99,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Female","60-64",48,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Female","65+",33,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Male","0-20",870,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Male","21-24",3171,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Male","25-29",6589,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Male","30-34",6872,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Male","35-39",6201,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Male","40-44",4997,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Male","45-49",3831,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Male","50-54",3609,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Male","55-59",2826,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Male","60-64",1562,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2020-01-01","Male","65+",1111,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2020-inmate-profile-report.pdf"
"New York","2019-12-01","Female","0-20",32,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Female","21-24",159,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Female","25-29",344,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Female","30-34",392,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Female","35-39",312,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Female","40-44",210,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Female","45-49",168,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Female","50-54",159,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Female","55-59",100,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Female","60-64",49,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Female","65+",36,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Male","0-20",890,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Male","21-24",3186,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Male","25-29",6614,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Male","30-34",6936,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Male","35-39",6183,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Male","40-44",4992,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Male","45-49",3842,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Male","50-54",3643,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Male","55-59",2829,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Male","60-64",1561,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-12-01","Male","65+",1096,NA,"https://doccs.ny.gov/system/files/documents/2021/12/december-1-2019-inmate-profile-report.pdf"
"New York","2019-11-01","Female","0-20",30,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Female","21-24",168,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Female","25-29",348,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Female","30-34",388,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Female","35-39",321,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Female","40-44",217,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Female","45-49",178,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Female","50-54",163,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Female","55-59",99,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Female","60-64",47,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Female","65+",34,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Male","0-20",906,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Male","21-24",3251,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Male","25-29",6748,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Male","30-34",7001,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Male","35-39",6195,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Male","40-44",5025,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Male","45-49",3880,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Male","50-54",3664,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Male","55-59",2838,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Male","60-64",1573,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-11-01","Male","65+",1094,NA,"https://doccs.ny.gov/system/files/documents/2021/12/november-1-2019-inmante-profile-report.pdf"
"New York","2019-10-01","Female","0-20",34,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Female","21-24",179,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Female","25-29",360,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Female","30-34",394,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Female","35-39",322,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Female","40-44",220,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Female","45-49",182,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Female","50-54",168,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Female","55-59",99,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Female","60-64",47,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Female","65+",34,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Male","0-20",948,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Male","21-24",3306,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Male","25-29",6844,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Male","30-34",7049,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Male","35-39",6282,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Male","40-44",5045,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Male","45-49",3907,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Male","50-54",3686,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Male","55-59",2832,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Male","60-64",1590,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-10-01","Male","65+",1089,NA,"https://doccs.ny.gov/system/files/documents/2021/12/october-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Female","0-20",35,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Female","21-24",179,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Female","25-29",356,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Female","30-34",387,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Female","35-39",320,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Female","40-44",217,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Female","45-49",188,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Female","50-54",170,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Female","55-59",99,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Female","60-64",45,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Female","65+",32,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Male","0-20",956,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Male","21-24",3358,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Male","25-29",6938,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Male","30-34",7067,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Male","35-39",6334,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Male","40-44",5054,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Male","45-49",3950,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Male","50-54",3704,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Male","55-59",2825,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Male","60-64",1583,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-09-01","Male","65+",1084,NA,"https://doccs.ny.gov/system/files/documents/2021/12/september-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Female","0-20",33,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Female","21-24",177,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Female","25-29",359,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Female","30-34",382,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Female","35-39",329,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Female","40-44",219,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Female","45-49",191,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Female","50-54",171,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Female","55-59",101,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Female","60-64",47,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Female","65+",32,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Male","0-20",967,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Male","21-24",3443,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Male","25-29",6988,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Male","30-34",7139,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Male","35-39",6405,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Male","40-44",5056,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Male","45-49",3975,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Male","50-54",3768,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Male","55-59",2821,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Male","60-64",1589,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-08-01","Male","65+",1084,NA,"https://doccs.ny.gov/system/files/documents/2021/12/august-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Female","0-20",35,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Female","21-24",171,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Female","25-29",374,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Female","30-34",377,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Female","35-39",336,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Female","40-44",209,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Female","45-49",187,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Female","50-54",178,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Female","55-59",100,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Female","60-64",45,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Female","65+",33,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Male","0-20",978,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Male","21-24",3521,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Male","25-29",7054,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Male","30-34",7171,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Male","35-39",6453,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Male","40-44",5042,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Male","45-49",4005,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Male","50-54",3765,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Male","55-59",2826,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Male","60-64",1590,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-07-01","Male","65+",1080,NA,"https://doccs.ny.gov/system/files/documents/2021/12/july-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Female","0-20",34,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Female","21-24",174,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Female","25-29",350,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Female","30-34",373,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Female","35-39",332,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
