"State","Date","Age.Group","Number","Percent","Source"
"California",2019-05-01,"40-44",14771,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-05-01,"45-49",12026,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-05-01,"50-54",10417,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-05-01,"55-59",9118,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-05-01,"60-64",5644,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-05-01,"65+",5226,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-06-01,"18-24",10709,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-06-01,"25-29",19739,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-06-01,"30-34",19611,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-06-01,"35-39",18300,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-06-01,"40-44",14726,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-06-01,"45-49",11999,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-06-01,"50-54",10355,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-06-01,"55-59",9140,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-06-01,"60-64",5628,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-06-01,"65+",5265,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-07-01,"18-24",10613,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-07-01,"25-29",19615,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-07-01,"30-34",19637,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-07-01,"35-39",18294,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-07-01,"40-44",14685,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-07-01,"45-49",12001,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-07-01,"50-54",10376,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-07-01,"55-59",9096,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-07-01,"60-64",5672,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-07-01,"65+",5306,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-08-01,"18-24",10514,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-08-01,"25-29",19556,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-08-01,"30-34",19627,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-08-01,"35-39",18232,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-08-01,"40-44",14698,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-08-01,"45-49",12012,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-08-01,"50-54",10342,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-08-01,"55-59",9106,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-08-01,"60-64",5714,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-08-01,"65+",5331,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-09-01,"18-24",10443,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-09-01,"25-29",19457,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-09-01,"30-34",19679,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-09-01,"35-39",18197,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-09-01,"40-44",14732,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-09-01,"45-49",11956,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-09-01,"50-54",10293,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-09-01,"55-59",9118,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-09-01,"60-64",5758,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-09-01,"65+",5388,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-10-01,"18-24",10421,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-10-01,"25-29",19416,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-10-01,"30-34",19669,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-10-01,"35-39",18209,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-10-01,"40-44",14716,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-10-01,"45-49",11910,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-10-01,"50-54",10289,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-10-01,"55-59",9108,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-10-01,"60-64",5795,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-10-01,"65+",5411,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-11-01,"18-24",10303,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-11-01,"25-29",19270,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-11-01,"30-34",19621,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-11-01,"35-39",18099,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-11-01,"40-44",14736,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-11-01,"45-49",11852,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-11-01,"50-54",10275,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-11-01,"55-59",9091,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-11-01,"60-64",5815,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-11-01,"65+",5438,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-12-01,"18-24",10258,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-12-01,"25-29",19039,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-12-01,"30-34",19599,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-12-01,"35-39",18017,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-12-01,"40-44",14752,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-12-01,"45-49",11811,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-12-01,"50-54",10198,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-12-01,"55-59",9064,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-12-01,"60-64",5838,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2019-12-01,"65+",5451,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/11/201912_DataPoints.pdf"
"California",2020-12-31,"18-24",5724,NA,"UCLA Records"
"California",2020-12-31,"25-29",13155,NA,"UCLA Records"
"California",2020-12-31,"30-34",14694,NA,"UCLA Records"
"California",2020-12-31,"35-39",13660,NA,"UCLA Records"
"California",2020-12-31,"40-44",11779,NA,"UCLA Records"
"California",2020-12-31,"45-49",9555,NA,"UCLA Records"
"California",2020-12-31,"50-54",8516,NA,"UCLA Records"
"California",2020-12-31,"55-59",7664,NA,"UCLA Records"
"California",2020-12-31,"60-64",5326,NA,"UCLA Records"
"California",2020-12-31,"65+",5359,NA,"UCLA Records"
"California",2021-12-31,"18-24",5936,NA,"UCLA Records"
"California",2021-12-31,"25-29",13350,NA,"UCLA Records"
"California",2021-12-31,"30-34",16145,NA,"UCLA Records"
"California",2021-12-31,"35-39",14304,NA,"UCLA Records"
"California",2021-12-31,"40-44",12826,NA,"UCLA Records"
"California",2021-12-31,"45-49",9886,NA,"UCLA Records"
"California",2021-12-31,"50-54",8465,NA,"UCLA Records"
"California",2021-12-31,"55-59",7478,NA,"UCLA Records"
"California",2021-12-31,"60-64",5605,NA,"UCLA Records"
"California",2021-12-31,"65+",5734,NA,"UCLA Records"
"California",2017-01-01,"18-24",13511,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-01-01,"25-29",20513,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-01-01,"30-34",19820,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-01-01,"35-39",18467,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-01-01,"40-44",14588,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-01-01,"45-49",12743,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-01-01,"50-54",11433,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-01-01,"55-59",8763,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-01-01,"60-64",4896,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-01-01,"65+",4348,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-02-01,"18-24",13500,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-02-01,"25-29",20640,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-02-01,"30-34",19797,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-02-01,"35-39",18542,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-02-01,"40-44",14618,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-02-01,"45-49",12756,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-02-01,"50-54",11440,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-02-01,"55-59",8746,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-02-01,"60-64",4924,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-02-01,"65+",4387,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-03-01,"18-24",13481,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-03-01,"25-29",20872,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-03-01,"30-34",19918,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-03-01,"35-39",18652,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-03-01,"40-44",14682,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-03-01,"45-49",12861,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-03-01,"50-54",11441,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-03-01,"55-59",8777,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-03-01,"60-64",4958,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-03-01,"65+",4409,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-04-01,"18-24",13530,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-04-01,"25-29",20809,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-04-01,"30-34",19970,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-04-01,"35-39",18752,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-04-01,"40-44",14710,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-04-01,"45-49",12885,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-04-01,"50-54",11411,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-04-01,"55-59",8818,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-04-01,"60-64",4990,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-04-01,"65+",4435,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-05-01,"18-24",13512,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-05-01,"25-29",20958,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-05-01,"30-34",20079,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-05-01,"35-39",18800,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-05-01,"40-44",14731,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-05-01,"45-49",12897,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-05-01,"50-54",11386,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-05-01,"55-59",8853,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-05-01,"60-64",4996,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-05-01,"65+",4487,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-06-01,"18-24",13473,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-06-01,"25-29",21061,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-06-01,"30-34",20258,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-06-01,"35-39",18924,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-06-01,"40-44",14782,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-06-01,"45-49",12920,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-06-01,"50-54",11400,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-06-01,"55-59",8877,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-06-01,"60-64",5037,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-06-01,"65+",4528,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-07-01,"18-24",13345,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-07-01,"25-29",21045,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-07-01,"30-34",20139,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-07-01,"35-39",18886,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-07-01,"40-44",14807,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-07-01,"45-49",12917,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-07-01,"50-54",11360,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-07-01,"55-59",8891,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-07-01,"60-64",5102,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-07-01,"65+",4546,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-08-01,"18-24",13390,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-08-01,"25-29",21102,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-08-01,"30-34",20179,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-08-01,"35-39",18932,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-08-01,"40-44",14871,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-08-01,"45-49",12923,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-08-01,"50-54",11361,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-08-01,"55-59",8960,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-08-01,"60-64",5150,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-08-01,"65+",4568,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-09-01,"18-24",13379,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-09-01,"25-29",21099,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-09-01,"30-34",20214,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-09-01,"35-39",19076,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-09-01,"40-44",14905,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-09-01,"45-49",12875,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-09-01,"50-54",11315,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-09-01,"55-59",8973,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-09-01,"60-64",5196,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-09-01,"65+",4620,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-10-01,"18-24",13231,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-10-01,"25-29",20997,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-10-01,"30-34",20096,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-10-01,"35-39",18981,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-10-01,"40-44",14871,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-10-01,"45-49",12795,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-10-01,"50-54",11249,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-10-01,"55-59",8963,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-10-01,"60-64",5246,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-10-01,"65+",4628,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-11-01,"18-24",13086,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-11-01,"25-29",20969,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-11-01,"30-34",20064,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-11-01,"35-39",19009,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-11-01,"40-44",14844,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-11-01,"45-49",12759,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-11-01,"50-54",11155,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-11-01,"55-59",8990,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-11-01,"60-64",5248,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
"California",2017-11-01,"65+",4662,NA,"https://www.cdcr.ca.gov/research/wp-content/uploads/sites/174/2021/06/201812_DataPoints.pdf"
